country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","05-10-2025 09:00:00",21.121801,79.04952,PM2.5,14,64,35
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","05-10-2025 09:00:00",21.14472,79.107595,NH3,2,4,3
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","05-10-2025 09:00:00",19.047000,72.874600,NH3,1,2,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","05-10-2025 09:00:00",19.047000,72.874600,SO2,9,10,10
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","05-10-2025 09:00:00",18.897756,72.813320,CO,9,34,17
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","05-10-2025 09:00:00",19.19709,72.82204,SO2,4,9,6
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","05-10-2025 09:00:00",18.9936162,72.8128113,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.02579,73.10297,CO,3,10,6
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.0630,73.1209,PM10,49,78,62
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.0630,73.1209,SO2,2,4,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","05-10-2025 09:00:00",19.265594,76.761463,CO,8,14,11
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","05-10-2025 09:00:00",18.63673,73.82487,NH3,7,8,7
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","05-10-2025 09:00:00",18.59051,73.77946,CO,8,22,13
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.0575752,73.0151367,PM10,22,74,45
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.0575752,73.0151367,NO2,1,14,6
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.02579,73.10297,NO2,14,87,28
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","05-10-2025 09:00:00",18.536457,73.805454,PM2.5,16,44,25
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","05-10-2025 09:00:00",18.547056,73.826908,SO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","05-10-2025 09:00:00",18.547056,73.826908,OZONE,8,17,10
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","05-10-2025 09:00:00",19.9591346,73.7788008,NH3,1,1,1
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.090337,73.014232,SO2,29,41,34
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.1135051,73.008978,NO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.1135051,73.008978,OZONE,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","05-10-2025 09:00:00",17.65439,75.90649,PM2.5,16,90,37
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","05-10-2025 09:00:00",17.65439,75.90649,NO2,4,40,16
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","05-10-2025 09:00:00",18.605770,73.749976,PM2.5,11,44,22
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","05-10-2025 09:00:00",18.605770,73.749976,OZONE,6,18,10
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","05-10-2025 09:00:00",18.664282,73.763966,OZONE,12,23,15
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","05-10-2025 09:00:00",19.950220,73.731480,CO,12,14,12
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","05-10-2025 09:00:00",17.65439,75.90649,CO,8,118,16
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","05-10-2025 09:00:00",17.65439,75.90649,OZONE,1,28,12
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","05-10-2025 09:00:00",19.26777,72.97182,PM2.5,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","05-10-2025 09:00:00",19.26777,72.97182,SO2,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","05-10-2025 09:00:00",19.26777,72.97182,CO,NA,NA,NA
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","05-10-2025 09:00:00",19.222279,72.957979,NO2,4,25,10
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","05-10-2025 09:00:00",19.222279,72.957979,CO,25,65,52
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","05-10-2025 09:00:00",19.4458210,72.7988231,CO,17,103,30
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","05-10-2025 09:00:00",19.4458210,72.7988231,OZONE,4,27,6
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","05-10-2025 09:00:00",25.5803419,91.8942571,NO2,4,13,7
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","05-10-2025 09:00:00",25.5803419,91.8942571,CO,8,18,10
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","05-10-2025 09:00:00",25.5586,91.8985,PM10,3,44,12
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","05-10-2025 09:00:00",19.235581,73.159121,PM10,52,73,63
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","05-10-2025 09:00:00",19.235581,73.159121,CO,32,43,37
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","05-10-2025 09:00:00",19.235581,73.159121,OZONE,13,27,14
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","05-10-2025 09:00:00",19.4458210,72.7988231,NO2,11,31,22
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","05-10-2025 09:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","05-10-2025 09:00:00",25.6635413,94.0989878,SO2,69,72,70
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","05-10-2025 09:00:00",20.832874,85.104082,NH3,2,4,3
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","05-10-2025 09:00:00",20.34652,85.81630,CO,32,44,35
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","05-10-2025 09:00:00",22.06156703,85.47409613,PM2.5,22,74,42
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","05-10-2025 09:00:00",22.06156703,85.47409613,OZONE,11,13,12
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","05-10-2025 09:00:00",21.51161,86.89088,PM2.5,22,58,35
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","05-10-2025 09:00:00",22.1166054,85.3945546,SO2,8,26,13
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","05-10-2025 09:00:00",22.1166054,85.3945546,CO,23,31,26
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","05-10-2025 09:00:00",21.8004996,83.8396977,PM2.5,9,26,18
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","05-10-2025 09:00:00",21.8004996,83.8396977,NO2,9,31,17
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","05-10-2025 09:00:00",25.5586,91.8985,CO,1,2,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","05-10-2025 09:00:00",22.265816,86.174829,PM2.5,25,41,31
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","05-10-2025 09:00:00",22.265816,86.174829,CO,24,49,26
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","05-10-2025 09:00:00",22.18972222,84.86277778,NO2,11,11,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","05-10-2025 09:00:00",22.220833,84.809444,PM2.5,13,35,23
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","05-10-2025 09:00:00",31.620000,74.876512,CO,32,77,57
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","05-10-2025 09:00:00",30.233011,74.907758,PM2.5,9,46,26
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","05-10-2025 09:00:00",30.233011,74.907758,PM10,24,112,64
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","05-10-2025 09:00:00",30.233011,74.907758,NO2,17,24,19
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","05-10-2025 09:00:00",31.0325454,76.5623046,CO,12,20,16
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","05-10-2025 09:00:00",26.470859,74.646594,NO2,7,9,8
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","05-10-2025 09:00:00",26.470859,74.646594,NH3,3,8,4
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","05-10-2025 09:00:00",26.470859,74.646594,SO2,3,36,12
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","05-10-2025 09:00:00",27.554793,76.611536,PM10,40,94,61
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","05-10-2025 09:00:00",20.94185,86.11510,NH3,1,2,1
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","05-10-2025 09:00:00",21.643900,85.599355,SO2,10,16,12
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","05-10-2025 09:00:00",30.649961,76.331442,CO,8,64,30
India,Punjab,Patiala,"Model Town, Patiala - PPCB","05-10-2025 09:00:00",30.349388,76.366642,NH3,6,7,6
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","05-10-2025 09:00:00",27.215415,77.50873,NH3,3,12,6
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","05-10-2025 09:00:00",27.215415,77.50873,CO,8,64,42
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","05-10-2025 09:00:00",27.215415,77.50873,OZONE,21,131,35
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","05-10-2025 09:00:00",25.106006,76.469948,SO2,1,4,2
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","05-10-2025 09:00:00",25.747299,71.393989,OZONE,35,87,47
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","05-10-2025 09:00:00",31.321907,75.578914,SO2,11,12,11
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","05-10-2025 09:00:00","30.736056 ",76.209694,NH3,7,7,7
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","05-10-2025 09:00:00",27.554793,76.611536,NO2,31,76,46
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","05-10-2025 09:00:00",27.554793,76.611536,NH3,6,16,10
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","05-10-2025 09:00:00",23.555190,74.440010,CO,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","05-10-2025 09:00:00",25.435774,75.644272,NH3,1,2,1
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","05-10-2025 09:00:00",25.435774,75.644272,CO,18,52,19
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","05-10-2025 09:00:00",25.435774,75.644272,OZONE,15,81,48
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","05-10-2025 09:00:00",24.892047,74.623527,OZONE,4,59,11
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","05-10-2025 09:00:00",28.296139,74.961696,NH3,3,9,5
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","05-10-2025 09:00:00",26.895552,76.334753,PM2.5,12,51,24
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","05-10-2025 09:00:00",23.837789,73.714926,NO2,6,13,9
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","05-10-2025 09:00:00",23.837789,73.714926,CO,2,38,24
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","05-10-2025 09:00:00",29.610750,74.283608,SO2,2,5,3
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","05-10-2025 09:00:00",26.902909,75.836858,PM2.5,37,157,75
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","05-10-2025 09:00:00",28.194909,76.862296,OZONE,9,60,12
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","05-10-2025 09:00:00",28.207266,76.829265,NO2,12,106,43
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","05-10-2025 09:00:00",26.960669,75.771817,SO2,6,106,17
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","05-10-2025 09:00:00",26.960669,75.771817,OZONE,8,57,25
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","05-10-2025 09:00:00",26.9164092,75.7994901,PM2.5,47,128,73
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","05-10-2025 09:00:00",28.207266,76.829265,CO,19,74,39
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","05-10-2025 09:00:00",29.610750,74.283608,NO2,6,70,24
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","05-10-2025 09:00:00",26.960669,75.771817,NO2,12,53,26
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","05-10-2025 09:00:00",25.771061," 73.340227",NO2,41,48,44
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","05-10-2025 09:00:00",25.771061," 73.340227",OZONE,5,50,7
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","05-10-2025 09:00:00",24.041198,74.780702,PM2.5,NA,NA,NA
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","05-10-2025 09:00:00",26.358805,73.047444,OZONE,2,105,2
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","05-10-2025 09:00:00",26.506177,77.025989,PM10,32,142,61
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","05-10-2025 09:00:00",25.14389,75.821256,PM2.5,28,102,47
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","05-10-2025 09:00:00",25.14389,75.821256,PM10,35,106,53
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","05-10-2025 09:00:00",28.108988,75.386577,PM2.5,21,73,39
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","05-10-2025 09:00:00",26.9502929,75.730943,OZONE,28,65,37
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","05-10-2025 09:00:00",28.108988,75.386577,NO2,4,54,13
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","05-10-2025 09:00:00",27.213494,73.734444,CO,11,44,21
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","05-10-2025 09:00:00",26.215415,73.070156,NO2,5,29,13
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","05-10-2025 09:00:00",26.215415,73.070156,SO2,3,5,3
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","05-10-2025 09:00:00",12.9533,80.2357,PM2.5,3,107,28
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","05-10-2025 09:00:00",12.9533,80.2357,NO2,1,8,3
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","05-10-2025 09:00:00",12.9533,80.2357,OZONE,1,21,2
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","05-10-2025 09:00:00",13.0052189,80.2398125,NO2,15,17,16
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","05-10-2025 09:00:00",13.0052189,80.2398125,NH3,3,4,4
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","05-10-2025 09:00:00",10.942451,76.978996,PM2.5,33,87,59
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","05-10-2025 09:00:00",11.6829898,79.7532099,PM2.5,9,88,43
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","05-10-2025 09:00:00",11.6829898,79.7532099,PM10,7,100,47
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","05-10-2025 09:00:00",11.06825,79.07033,SO2,12,12,12
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","05-10-2025 09:00:00",12.8777316,80.0834807,NO2,3,4,4
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","05-10-2025 09:00:00",12.8777316,80.0834807,OZONE,5,23,14
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","05-10-2025 09:00:00",12.9099161,80.1076538,PM2.5,2,80,34
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","05-10-2025 09:00:00",12.9099161,80.1076538,NO2,14,26,18
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","05-10-2025 09:00:00",12.9099161,80.1076538,CO,27,114,77
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","05-10-2025 09:00:00",13.0664,"80.2112 ",PM10,41,141,93
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","05-10-2025 09:00:00",27.608912,75.153302,PM10,30,124,59
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","05-10-2025 09:00:00",27.608912,75.153302,SO2,2,4,3
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","05-10-2025 09:00:00",24.885261,72.857549,PM10,24,78,47
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","05-10-2025 09:00:00",13.1662,80.2584,SO2,23,28,24
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","05-10-2025 09:00:00",13.1662,80.2584,CO,16,44,33
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","05-10-2025 09:00:00",13.164544,80.26285,PM2.5,8,31,20
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","05-10-2025 09:00:00",13.0664,"80.2112 ",SO2,1,2,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","05-10-2025 09:00:00",13.1278,80.2642,NO2,6,21,12
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","05-10-2025 09:00:00",26.159933,75.780517,PM10,49,160,83
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","05-10-2025 09:00:00",26.159933,75.780517,CO,12,62,16
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","05-10-2025 09:00:00",26.031443,76.359327,CO,38,96,42
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","05-10-2025 09:00:00",27.338530,88.614099,PM10,5,21,12
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","05-10-2025 09:00:00",25.036360,73.883502,NO2,3,10,7
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","05-10-2025 09:00:00",11.273992,78.163545,OZONE,16,51,29
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","05-10-2025 09:00:00",10.681158,78.741746,NO2,7,7,7
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","05-10-2025 09:00:00",9.36399,78.831977,SO2,11,16,14
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","05-10-2025 09:00:00",12.952707,79.30394,NO2,1,2,1
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","05-10-2025 09:00:00",12.952707,79.30394,CO,18,20,20
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","05-10-2025 09:00:00",11.679111,78.125052,NH3,3,3,3
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","05-10-2025 09:00:00",12.746998,77.813811,PM10,24,67,43
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","05-10-2025 09:00:00",12.746998,77.813811,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","05-10-2025 09:00:00",13.4127,80.1081,SO2,8,30,15
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","05-10-2025 09:00:00",10.798548,79.838212,PM2.5,23,80,51
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","05-10-2025 09:00:00",10.358535,77.984321,SO2,20,24,22
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","05-10-2025 09:00:00",12.864618,79.659968,PM10,54,108,75
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","05-10-2025 09:00:00",10.967820,78.080882,CO,8,9,8
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","05-10-2025 09:00:00",8.728442,77.6962,PM2.5,20,36,27
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","05-10-2025 09:00:00",11.0973603,77.3228673,PM2.5,NA,NA,NA
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","05-10-2025 09:00:00",11.0973603,77.3228673,NO2,NA,NA,NA
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","05-10-2025 09:00:00",11.0973603,77.3228673,CO,14,20,17
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","05-10-2025 09:00:00",11.0973603,77.3228673,OZONE,3,3,3
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","05-10-2025 09:00:00",9.559382,77.948828,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","05-10-2025 09:00:00",17.540891,78.358528,PM2.5,9,53,24
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","05-10-2025 09:00:00",17.540891,78.358528,NH3,3,7,5
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","05-10-2025 09:00:00",17.540891,78.358528,OZONE,47,57,50
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","05-10-2025 09:00:00",17.528544,78.286195,CO,12,21,16
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","05-10-2025 09:00:00",17.417094,78.457437,PM2.5,39,110,62
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","05-10-2025 09:00:00",17.417094,78.457437,PM10,70,110,90
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","05-10-2025 09:00:00",17.417094,78.457437,NO2,12,16,14
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","05-10-2025 09:00:00",17.417094,78.457437,NH3,3,4,3
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","05-10-2025 09:00:00",17.417094,78.457437,SO2,17,55,40
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","05-10-2025 09:00:00",17.349694,78.451437,OZONE,22,25,23
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","05-10-2025 09:00:00",23.8175497,91.2726974,PM2.5,18,54,34
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","05-10-2025 09:00:00",23.8175497,91.2726974,PM10,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","05-10-2025 09:00:00",17.5316895,78.218939,SO2,1,14,6
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","05-10-2025 09:00:00",17.5316895,78.218939,OZONE,10,13,10
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","05-10-2025 09:00:00",17.544899,78.486949,CO,12,13,12
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","05-10-2025 09:00:00",17.37206,78.50864,NO2,12,16,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","05-10-2025 09:00:00",17.37206,78.50864,OZONE,6,40,25
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","05-10-2025 09:00:00",17.528544,78.286195,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","05-10-2025 09:00:00",17.460103,78.334361,OZONE,7,24,15
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","05-10-2025 09:00:00",17.470431,78.566959,NO2,11,29,22
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","05-10-2025 09:00:00",17.470431,78.566959,OZONE,13,53,53
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","05-10-2025 09:00:00",10.7654824,79.1389968,CO,8,10,8
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","05-10-2025 09:00:00","8.816428 ",78.099039,PM10,28,83,44
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","05-10-2025 09:00:00",17.518400,78.278777,PM2.5,29,172,74
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","05-10-2025 09:00:00",17.5316895,78.218939,NO2,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","05-10-2025 09:00:00",23.8175497,91.2726974,NO2,3,11,6
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","05-10-2025 09:00:00",23.8175497,91.2726974,OZONE,7,15,11
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","05-10-2025 09:00:00",27.106972,78.000111,PM10,39,131,74
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","05-10-2025 09:00:00",27.106972,78.000111,CO,20,38,32
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","05-10-2025 09:00:00",28.964949,77.278761,PM2.5,40,128,74
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","05-10-2025 09:00:00",28.359581,79.414455,PM10,7,26,17
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","05-10-2025 09:00:00",28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","05-10-2025 09:00:00",28.359581,79.414455,SO2,29,54,39
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","05-10-2025 09:00:00",28.359581,79.414455,CO,5,18,13
